"id","file","creator","title","publisher","date","subject","contributor"
"tractsofamerican12amer","corpus/tractsofamerican12amer_djvu.txt","American Tract Society","Tracts of the American Tract Society : general series","[New York] : American Tract Society","1800",NA,"Princeton Theological Seminary Library"
"pilgrimfathersof00mar","corpus/pilgrimfathersof00mar_djvu.txt","Martyn, Carlos, 1841-1917","The Pilgrim fathers of New England: a history","New York, American tract society","1867","Pilgrims (New Plymouth Colony)","The Library of Congress"
"plainprogressive00bree","corpus/plainprogressive00bree_djvu.txt",NA,"Plain progressive talks upon the way of salvation","New York, American tract society","1878","Salvation","The Library of Congress"
"cihm_08475","corpus/cihm_08475_djvu.txt",NA,"Lyntonville, or, The Irish boy in Canada [microform]","New York : American Tract Society","1867",NA,"Canadiana.org"
"callofneweraits00muir","corpus/callofneweraits00muir_djvu.txt",NA,"The call of the new era : its opportunities and responsibilities","New York : American tract society","1900","Missions","Robarts - University of Toronto"
"calltounconverte00bax","corpus/calltounconverte00bax_djvu.txt",NA,"A call to the unconverted","New York : American Tract Society","1800","Baxter, Richard, 1615-1691","Princeton Theological Seminary Library"
"cu31924010295669","corpus/cu31924010295669_djvu.txt","Wilder, Sampson Vryling Stoddard, 1780-1865","Records from the life of S.V.S. Wilder","New York : American Tract Society","1865",NA,"Cornell University Library"
"historyofjonatha00cala","corpus/historyofjonatha00cala_djvu.txt",NA,"History of Jonathan Brown, the bargeman","[New York : American Tract Society","1830","Christian life","University of Pittsburgh Library System"
"godlypastorlifeo00yale","corpus/godlypastorlifeo00yale_djvu.txt",NA,"The godly pastor. Life of the Rev. Jeremiah Hallock, of Canton, Conn., to which is added a Sketch of the life of the Rev. Moses Hallock, of Plainfield, Mass. ..","New York, Boston, American tract society","1854",NA,"Princeton Theological Seminary Library"
"spiritofchrist00brin","corpus/spiritofchrist00brin_djvu.txt","Brinckerhoff, Isaac W., 1821-1910. [from old catalog]","The spirit of Christ;","New York, Boston, American tract society","1858","Biddle, William Thomas, 1824-1851. [from old catalog]","The Library of Congress"
"christianqueen00newy","corpus/christianqueen00newy_djvu.txt",NA,"The Christian queen","New York, The American tract society","1855","Keopuolani, queen consort of Kamehameha I, The Great, king of the Hawaiian islands, 1778-1823. [from old catalog]","The Library of Congress"
"youthsbookonnatu00gall_1","corpus/youthsbookonnatu00gall_1_djvu.txt",NA,"The youth's book on natural theology; illustrated in familiar dialogues, with numerous engravings","New York, The American Tract Society","1840","Natural theology","The Library of Congress"
"memoirofrevhenry02sarg","corpus/memoirofrevhenry02sarg_djvu.txt",NA,"A memoir of Rev. Henry Martyn ..","New York, The American tract society","1850","Martyn, Henry, 1781-1812","The Library of Congress"
"sketcheseloquen00wategoog","corpus/sketcheseloquen00wategoog_djvu.txt","Waterbury, J. B. (Jared Bell), 1799-1876","Sketches of eloquent preachers","New York, The American Tract Society","1864",NA,"unknown library"
"followingafterje00ande","corpus/followingafterje00ande_djvu.txt",NA,"Following after Jesus : a memorial of Susan Maria Underwood","Boston : Published by the American Tract Society","1863",NA,"School of Theology, Boston University"
"nutsforboystocr00toddgoog","corpus/nutsforboystocr00toddgoog_djvu.txt","Todd, John, 1800-1873","Nuts for boys to crack","New York, The American tract society","1866","Conduct of life","Oxford University"
"missionofsorrow00spri","corpus/missionofsorrow00spri_djvu.txt","Spring, Gardiner, 1785-1873. [from old catalog]","The mission of sorrow","New York, The American tract society","1863","Consolation","The Library of Congress"
"commonplaceboo00lock","corpus/commonplaceboo00lock_djvu.txt",NA,"A commonplace-book to the Holy Bible:","New York, Boston, American tract society","1858","Bible","The Library of Congress"
"missionofsorrow01spri","corpus/missionofsorrow01spri_djvu.txt","Spring, Gardiner, 1785-1873. [from old catalog]","The mission of sorrow","New York, The American tract society","1863","Consolation","The Library of Congress"
"religioneternall00pike","corpus/religioneternall00pike_djvu.txt","Pike, J. G. (John Gregory), 1784-1854","Religion and eternal life; or, Irreligion and perpetual ruin, the only alternative for mankind","New York, The American tract society","1834","Conversion","Princeton Theological Seminary Library"
"memoirofrevhenry00sarg_0","corpus/memoirofrevhenry00sarg_0_djvu.txt",NA,"A memoir of Rev. Henry Martyn ..","New York, The American tract society","1850","Martyn, Henry, 1781-1812","The Library of Congress"
"childshistoryofk00hall","corpus/childshistoryofk00hall_djvu.txt",NA,"The child's history of King Solomon","New York, The American tract society","1869","Solomon, king of Israel. [from old catalog]","The Library of Congress"
"commonplacebook00lock","corpus/commonplacebook00lock_djvu.txt",NA,"A commonplace-book to the Holy Bible","New York, Boston, American tract society","1858","Bible","Princeton Theological Seminary Library"
"nutsforboystocr01toddgoog","corpus/nutsforboystocr01toddgoog_djvu.txt","Todd, John, 1800-1873","Nuts for boys to crack","New York, The American tract society","1866","Conduct of life","Oxford University"
"proceedingsapub00socigoog","corpus/proceedingsapub00socigoog_djvu.txt","American Tract Society","Proceedings of a Public Deliberative Meeting","Printed by the American Tract Society","1843",NA,"Harvard University"
"americantractma04socigoog","corpus/americantractma04socigoog_djvu.txt","American Tract Society","The American Tract Magazine","Published by the American Tract Society","1828",NA,"Harvard University"
"cu31924031388857","corpus/cu31924031388857_djvu.txt",NA,"""Light and love."" A sketch of the life and labors of the Rev. Justin Edwards, D.D., the evangelical pastor; the advocate of temperance, the Sabbath, and the Bible","New York, Boston, The American tract society","1855","Edwards, Justin, 1787-1853","Cornell University Library"
"naturallawsgospe01morr","corpus/naturallawsgospe01morr_djvu.txt","Morris, Herbert W. (Herbert William), 1818-1897","Natural laws and gospel teachings","New York City, American Tract Society","1887",NA,"The Library of Congress"
"letterstofriendo00greg","corpus/letterstofriendo00greg_djvu.txt",NA,"Letters to a friend, on the evidences, doctrines, and duties of the Christian religion","New York, The American tract society","1822","Apologetics","The Library of Congress"
"sketchesofeloque00wate","corpus/sketchesofeloque00wate_djvu.txt","Waterbury, J. B. (Jared Bell), 1799-1876","Sketches of eloquent preachers","New York : The American Tract Society","1864",NA,"Princeton Theological Seminary Library"
"memoirofjamesbra00ric","corpus/memoirofjamesbra00ric_djvu.txt",NA,"Memoir of James Brainerd Taylor","New York, The American tract society","1833","Taylor, James Brainerd, 1801-1829","Princeton Theological Seminary Library"
"cu31924011511197","corpus/cu31924011511197_djvu.txt","Yale, Cyrus, 1786-1854","The godly pastor. Life of The Rev. Jeremiah Hallock, of Canton, Conn., to which is added a sketch of the life of the Rev. Moses Hallock, of Plainfield, Mass. ..","New York, Boston, American Tract Society","1854",NA,"Cornell University Library"
"americantractma05socigoog","corpus/americantractma05socigoog_djvu.txt","American Tract Society","The American Tract Magazine","Published by the American Tract Society","1833",NA,"Harvard University"
"morningexercises00jay","corpus/morningexercises00jay_djvu.txt","Jay, William, 1769-1853","Morning exercises, for every day in the year","New York, Boston, American Tract Society","1828","Devotional exercises","The Library of Congress"
"americantractma01socigoog","corpus/americantractma01socigoog_djvu.txt","American Tract Society","The American Tract Magazine","Published by the American Tract Society","1832",NA,"Harvard University"
"youthsbookonnatu00gall","corpus/youthsbookonnatu00gall_djvu.txt",NA,"The youth's book on natural theology; illustrated in familiar dialogues, with numerous engravings","New York, The American Tract Society","1832","Natural theology","New York Public Library"
"childathomeorpr00abbo","corpus/childathomeorpr00abbo_djvu.txt",NA,"The child at home; or, The principles of filial duty familiarly illustrated","New-York, The American tract society","1833","Children","The Library of Congress"
"americantractma00socigoog","corpus/americantractma00socigoog_djvu.txt","American Tract Society","The American Tract Magazine","Published by the American Tract Society","1831",NA,"Harvard University"
"divinelawofben00cook","corpus/divinelawofben00cook_djvu.txt",NA,"The divine law of beneficence","New York, The American tract society","1860",NA,"Princeton Theological Seminary Library"
"motherscatechis00socigoog","corpus/motherscatechis00socigoog_djvu.txt","American Tract Society","The Mother's Catechism: To which is Prefixed a Short Address to Parents and to Children","Printed for the American tract society","1825",NA,"Harvard University"
"practicaltruths00alex","corpus/practicaltruths00alex_djvu.txt",NA,"Practical truths","New York, The American tract society","1857",NA,"The Library of Congress"
"memoirnathanwdi00unkngoog","corpus/memoirnathanwdi00unkngoog_djvu.txt",NA,"Memoir of Nathan W. Dickerman; who died at Boston, Mass., January 2, 1830, in the eighth year of his age","New York, The American tract society","1830","Dickerman, Nathan W., 1822-1830. [from old catalog]","New York Public Library"
"americantractma02socigoog","corpus/americantractma02socigoog_djvu.txt","American Tract Society","The American Tract Magazine","Published by the American Tract Society","1830",NA,"Harvard University"
"naturallawsgospe00morr","corpus/naturallawsgospe00morr_djvu.txt","Morris, Herbert W. (Herbert William), 1818-1897","Natural laws and gospel teachings","New York City, American Tract Society","1887",NA,"Princeton Theological Seminary Library"
"memoirhannahhob00socigoog","corpus/memoirhannahhob00socigoog_djvu.txt",NA,"Memoir of Hannah Hobbie, or, Christian activity, and triumph in suffering","New York : American Tract Society, 1837","1837",NA,"Harvard University"
"americantractma03socigoog","corpus/americantractma03socigoog_djvu.txt","American Tract Society","The American Tract Magazine","Published by the American Tract Society","1829",NA,"Harvard University"
"memoirofjames00rice","corpus/memoirofjames00rice_djvu.txt",NA,"Memoir of James Brainerd Taylor","New York, The American tract society","1833","Taylor, James Brainerd, 1801-1829","Princeton Theological Seminary Library"
"tractprimer00amer_0","corpus/tractprimer00amer_0_djvu.txt","American Tract Society","The Tract primer","New York, The American Tract Society","1848",NA,"Information and Library Science Library, University of North Carolina at Chapel Hill"
"cu31924011498494","corpus/cu31924011498494_djvu.txt",NA,"Memoir of the life, character, and writings of Philip Doddridge, D. D. with a selection from his correspondence","New York, N.Y. American Tract Society","1860",NA,"Cornell University Library"
"memoirjamesbrai01ricegoog","corpus/memoirjamesbrai01ricegoog_djvu.txt",NA,"Memoir of James Brainerd Taylor","New York, The American tract society","1833","Taylor, James Brainerd, 1801-1829","Harvard University"
"memoirjamesbrai00ricegoog","corpus/memoirjamesbrai00ricegoog_djvu.txt",NA,"Memoir of James Brainerd Taylor","New York, The American tract society","1833","Taylor, James Brainerd, 1801-1829","unknown library"
"jessiesworkorfa00shipgoog","corpus/jessiesworkorfa00shipgoog_djvu.txt","Mary Elizabeth Shipley","Jessie's work; or, Faithfulness in little things","American Tract Society , 150 Nassau Street","1873",NA,"Oxford University"
"newcompletecon00crud","corpus/newcompletecon00crud_djvu.txt",NA,"A new and complete concordance to the Holy Scriptures, on the basis of Cruden","New York, The American tract society","1850","Bible","Princeton Theological Seminary Library"
"colorbearerfranc01amer","corpus/colorbearerfranc01amer_djvu.txt","American Tract Society","The color-bearer: Francis A. Clary","New York, The American tract society","1864","Clary, Francis Amaden, 1836-1863","The Library of Congress"
"alarmtounconver00alle","corpus/alarmtounconver00alle_djvu.txt","Alleine, Joseph, 1634-1668","An alarm to unconverted sinners in a serious treatise on conversion","New York, American Tract Society, D. Fanshaw, printer","1834","Conversion","The Library of Congress"
"workspiritordoc00socigoog","corpus/workspiritordoc00socigoog_djvu.txt","Cutler, Samuel, 1805-1880. [from old catalog]","The work of the Spirit:","Boston, American tract society; Cambridge, Mass., Hurd and Houghton","1873",NA,"Harvard University"
"lettertorevnoahp00tapp","corpus/lettertorevnoahp00tapp_djvu.txt",NA,"A letter to the Rev. Noah Porter, D.D., pastor of the Cong. Church, Farmington, Con. [sic] : on the statements of the Christian spectator in reference to Dr. Bellamy's doctrines","New York : John P. Haven ... American Tract Society's House","1834",NA,"Boston Public Library"
"illustratedfamil00wrig","corpus/illustratedfamil00wrig_djvu.txt",NA,"The illustrated family Christian almanac for the United States, for the year of our Lord and Saviour Jesus Christ, 1867","New York : Published by the American Tract Society","1866",NA,"Lincoln Financial Foundation Collection"
"peepofdayorseriemort","corpus/peepofdayorseriemort_djvu.txt","Mortimer, Favell Lee, 1802-1878","The peep of day, or, A series of the earliest religious instruction the infant mind is capable of receiving : with verses illustrative of the subjects","New York : Published by the American Tract Society ...","1849",NA,"Information and Library Science Library, University of North Carolina at Chapel Hill"
"lifeofrevrichard00knil","corpus/lifeofrevrichard00knil_djvu.txt",NA,"The life of the Rev. Richard Knill, of St. Petersburg: being selections from his reminescences, journals, and correspondence","New York, Printed by the American Tract Society","1859","Knill, Richard, 1787-1857","Princeton Theological Seminary Library"
"McGillLibrary-PN970_A4_S45_1829-989","corpus/PN970_A4_S45_1829_djvu.txt","R. M","The Shipwreck : showing what sometimes happens on the sea coasts : also giving a particular account of a poor sailor boy who was refused any assistance by the wreckers, and who died in consequence of their inhuman conduct","New York : American Tract Society, 144 Nassau-Street","1829",NA,"McGill University Library"
"constitutioname00socigoog","corpus/constitutioname00socigoog_djvu.txt","American Home Missionary Society ,  United Domestic Missionary Society ,  Congregational Home Missionary Society","Constitution of the American Home Missionary Society, Recommended by a Convention of the Friends ...","Printed by D. Fanshaw , American Tract Society House","1826",NA,"University of Michigan"
"MN41701ucmf_0","corpus/MN41701ucmf_0_djvu.txt","Cooke, Parsons, 1800-1864","Religion and beneficence [microform] ; or, The system of giving, taught in the Holy Scriptures. With illustrations","New York : Published by the American tract society","1800",NA,"University of Chicago"
"McGillLibrary-PN970_A4_G6_1832-1877","corpus/PN970_A4_G6_1832_djvu.txt","American Tract Society","God's love to wicked little Joseph","New York : American Tract Society, 150 Nassau Street","1832",NA,"McGill University Library"
"thatsweetstoryof00hall","corpus/thatsweetstoryof00hall_djvu.txt",NA,"That sweet story of old : or, the history of Jesus","New York : Published by the American Tract Society","1857","Jesus Christ","Information and Library Science Library, University of North Carolina at Chapel Hill"
"McGillLibrary-PN970_A4_R4_1844-982","corpus/PN970_A4_R4_1844_djvu.txt",NA,"Ripe cherries, or The history of William and Jane","New York : American Tract Society, 150 Nassau Street","1844",NA,"McGill University Library"
"McGillLibrary-PN970_A4_V5_1848-991","corpus/PN970_A4_V5_1848_djvu.txt","American Tract Society","The Vine","New York : American Tract Society, 150 Nassau-Street","1848",NA,"McGill University Library"
"McGillLibrary-PN970_A4_V57_1848-990","corpus/PN970_A4_V57_1848_djvu.txt","American Tract Society,publisher","The visit","New York : American Tract Society, 150 Nassau-Street","1848",NA,"McGill University Library"
"discourseonmeekn00henr","corpus/discourseonmeekn00henr_djvu.txt",NA,"A discourse on meekness and quietness of spirit","New York : American Tract Society, D. Fanshaw, Printer","1836","Humility","New York Public Library"
"cantetecapilgrim00buny","corpus/cantetecapilgrim00buny_djvu.txt",NA,"Cante teca. The pilgrim's progress","New York, Printed by the American tract society","1892",NA,"The Library of Congress"
"McGillLibrary-PN970_A4_B8_1848-986","corpus/PN970_A4_B8_1848_djvu.txt",NA,"The burying-ground","New York : American Tract Society, 150 Nassau St","1848",NA,"McGill University Library"
"gemsofbogtaleofi00chap","corpus/gemsofbogtaleofi00chap_djvu.txt","Chaplin, Jane Dunbar, 1819-1884","Gems of the bog : a tale of the Irish peasantry","Boston : American Tract society ; New York : Hurd and Houghton","1869",NA,"Boston Public Library"
"ministrywene00swee","corpus/ministrywene00swee_djvu.txt","Sweetser, Seth, 1807-1878. [from old catalog]","The ministry we need","Boston, American tract society; New York, Hurd and Houghton","1873","Pastoral theology","The Library of Congress"
"missionarysdaug00newy","corpus/missionarysdaug00newy_djvu.txt",NA,"The missionary's daughter : a memoir of Lucy Goodale Thurston, of the Sandwich Islands","New York, Pub. by the American Tract Society","1842",NA,"Princeton Theological Seminary Library"
"missionarysdaugh01newy","corpus/missionarysdaugh01newy_djvu.txt",NA,"The missionary's daughter: a memoir of Lucy Goodale Thurston, of the Sandwich islands ..","New York, Pub. by the American tract society","1842","Thurston, Lucy Goodale, 1823-1841","The Library of Congress"
"dakotaodowandako00will","corpus/dakotaodowandako00will_djvu.txt",NA,"Dakota odowan. Dakota hymns","New York, Printed by the American tract society","1879",NA,"The Library of Congress"
"MN41554ucmf_9","corpus/MN41554ucmf_9_djvu.txt","Gurney, Joseph John, 1788-1847","Essay on the habitual exercise of love to God [microform] : considered as a preparation for heaven","New York : American Tract Society ; D. Fanshaw, printer","1830","Devotional literature","University of Chicago"
"proceedingsoffir00ame","corpus/proceedingsoffir00ame_djvu.txt","American Tract Society (Boston, Mass.)","Proceedings of the first ten years. To which is added a brief view of the principal religious tract societies throughout the world","[Boston?] Printed for the American Tract Society by Flagg and Gould","1824","Tract societies","The Library of Congress"
"sabbathmanual698edwa","corpus/sabbathmanual698edwa_djvu.txt",NA,"The Sabbath manual","New-York : Published by the American Tract Society, 150 Nassau-Street. D. Fanshaw, printer","1845","Sabbath","Harold B. Lee Library"
"bub_gb_eLo7AAAAYAAJ","corpus/bub_gb_eLo7AAAAYAAJ_djvu.txt","Newton, John, 1725-1807","The life of John Newton, once a sailor, afterwards captain of a slave ship, and subsequently rector of St. Mary Woolnoth, London. ""An authentic narrative,""","New York, Printed for the American Tract Society by Pudney, Hooker & Russell","1854","bub_upload","Princeton University"
"hymnsforinfantmi00tayl","corpus/hymnsforinfantmi00tayl_djvu.txt",NA,"Hymns for infant minds","Andover [Mass.]: : Printed for the American Tract Society by Flagg and Gould.","1823",NA,"Information and Library Science Library, University of North Carolina at Chapel Hill"
"christhagonthahn00unknuoft","corpus/christhagonthahn00unknuoft_djvu.txt",NA,"Christ hagonthahninoh nonodagahyot","New-York, Printed for the American Tract Society, by D. Fanshaw","1829","Seneca language -- Texts","Fisher - University of Toronto"
"McGillLibrary-PN970_A4_B7_1829-976","corpus/PN970_A4_B7_1829_djvu.txt","American Tract Society","Bread the staff of life","New-York : Published by the American Tract Society, 144 Nassau-street","1829",NA,"McGill University Library"
"proceedingsfirs00massgoog","corpus/proceedingsfirs00massgoog_djvu.txt","American Tract Society (Boston, Mass.)","Proceedings of the first ten years. To which is added a brief view of the principal religious tract societies throughout the world","[Boston?] Printed for the American Tract Society by Flagg and Gould","1824","Tract societies","Harvard University"
"fromforecastlet00jone","corpus/fromforecastlet00jone_djvu.txt","Jones, Charles J","From the forecastle to the pulpit : fifty years among sailors : containing an account of a wonderful revival upon the sea","New York : Printed for the author, and for sale by American Tract Society","1884",NA,"The Library of Congress"
"christianalmanac00ande","corpus/christianalmanac00ande_djvu.txt",NA,"The Christian almanack, For the year of our Lord and Saviour Jesus Christ, 1824 : being Bissextile, or Leap Year, and the Forty-eighth of the Independence of the United States","Philadelphia : Published by the American Tract Society, and the Philadelphia Sunday and Adult School Union. For Sale at 29 North Fourth Street,[1823]","1823",NA,"University of Pittsburgh Library System"
"McGillLibrary-PN970_A4_B53_1827-1704","corpus/PN970_A4_B53_1827_djvu.txt",NA,"The Bible of divine origin","New York : Published by the American Tract Society, and sold at their depository, no. 144 Nassau-Street, near the city-hall, New-York; and by agents of the Society, its branches, and auxiliaries, in the principal cities and towns in the United States","1827",NA,"McGill University Library"
"McGillLibrary-PN970_A4_C66_1825-985","corpus/PN970_A4_C66_1825_djvu.txt",NA,"Contentment in humble life : a memoir of Thomas Hogg","New York : Published by the American Tract Society, and sold at their depository, no. 87 Nassau-Street, near the city-hall, New-York; and by agents of the Society, its branches, and auxiliaries, in the principal cities and towns in the United States","1825",NA,"McGill University Library"
"newbirth00amer","corpus/newbirth00amer_djvu.txt","American Tract Society","The New birth","[New York] : Published by the American Tract Society, and sold at their depository, no. 87 Nassau Street, near the City Hall, New York, and by agents of the Society, its branches, and auxiliaries, in the principal cities and towns in the United States","1825","Regeneration (Theology)","University of Pittsburgh Library System"
"McGillLibrary-PN970_A4_W39_1827-1705","corpus/PN970_A4_W39_1827_djvu.txt",NA,"The way to be saved","[New York] : Published by the American Tract Society, and sold at their depository, no. 144 Nassau-Street, near the city-hall, New-York; and by agents of the Society, its branches, and auxiliaries, in the principal cities and towns in the United States.","1827",NA,"McGill University Library"
